userId,movieId,rating,timestamp
467,558,5,999
762,559,2,999
116,560,4,999
628,561,5,999
801,562,1,999
786,563,1,999
44,564,2,999
194,565,4,999
15,566,4,999
875,567,3,999
867,568,4,999
600,569,1,999
125,570,4,999
136,571,3,999
241,572,3,999
15,573,5,999
373,574,1,999
535,575,1,999
356,576,4,999
891,577,5,999
885,578,1,999
930,579,5,999
553,580,2,999
786,581,5,999
686,582,3,999
928,583,2,999
447,584,1,999
401,585,5,999
424,586,2,999
642,587,4,999
250,588,4,999
2,589,2,999
292,590,2,999
203,591,5,999
29,592,2,999
57,593,4,999
845,594,1,999
163,595,2,999
837,596,3,999
521,597,1,999
225,598,1,999
411,599,2,999
218,600,2,999
543,601,5,999
520,602,1,999
595,603,4,999
740,604,1,999
473,605,2,999
673,606,5,999
241,607,3,999
97,608,1,999
558,609,1,999
175,610,1,999
397,611,3,999
230,612,5,999
885,613,1,999
676,614,4,999
124,615,1,999
830,616,1,999
551,617,4,999
150,618,1,999
1,619,5,999
921,620,1,999
573,621,1,999
900,622,4,999
539,623,1,999
260,624,1,999
157,625,3,999
484,626,5,999
782,627,2,999
149,628,5,999
653,629,2,999
776,630,5,999
566,631,4,999
443,632,4,999
179,633,1,999
289,634,5,999
335,635,5,999
621,636,5,999
471,637,1,999
566,638,4,999
696,639,3,999
62,640,2,999
118,641,4,999
522,642,1,999
404,643,5,999
232,644,5,999
559,645,2,999
21,646,5,999
464,647,1,999
601,648,1,999
730,649,1,999
871,650,3,999
690,651,4,999
898,652,5,999
779,653,2,999
598,654,5,999
272,655,5,999
535,656,1,999
2,657,2,999
212,658,2,999
414,659,5,999
535,660,5,999
707,661,5,999
460,662,3,999
36,663,5,999
17,664,3,999
172,665,2,999
803,666,5,999
391,667,1,999
72,668,4,999
408,669,5,999
442,670,1,999
690,671,1,999
6,672,5,999
128,673,2,999
377,674,2,999
8,675,1,999
638,676,2,999
835,677,5,999
603,678,3,999
326,679,3,999
880,680,2,999
442,681,3,999
786,682,2,999
294,683,1,999
108,684,5,999
571,685,5,999
272,686,2,999
537,687,1,999
333,688,2,999
812,689,1,999
313,690,1,999
829,691,4,999
436,692,4,999
761,693,1,999
799,694,3,999
112,695,3,999
873,696,3,999
738,697,3,999
294,698,4,999
519,699,4,999
116,700,5,999
741,701,5,999
490,702,2,999
293,703,2,999
309,704,4,999
841,705,3,999
699,706,2,999
725,707,5,999
346,708,2,999
405,709,4,999
609,710,5,999
165,711,5,999
65,712,2,999
410,713,2,999
135,714,4,999
558,715,2,999
450,716,1,999
169,717,5,999
903,718,2,999
120,719,4,999
52,720,5,999
180,721,5,999
111,722,3,999
150,723,1,999
827,724,4,999
375,725,4,999
577,726,4,999
18,727,4,999
245,728,5,999
115,729,1,999
18,730,4,999
544,731,5,999
480,732,1,999
350,733,3,999
400,734,5,999
563,735,4,999
173,736,2,999
230,737,3,999
870,738,3,999
118,739,4,999
18,740,3,999
501,741,4,999
477,742,1,999
751,743,2,999
653,744,2,999
596,745,4,999
98,746,4,999
720,747,4,999
169,748,2,999
458,749,2,999
555,750,5,999
423,751,2,999
326,752,3,999
212,753,2,999
489,754,3,999
207,755,1,999
189,756,1,999
438,757,3,999
546,758,5,999
276,759,4,999
386,760,2,999
104,761,3,999
310,762,1,999
682,763,3,999
866,764,5,999
388,765,1,999
657,766,2,999
431,767,1,999
326,768,3,999
302,769,5,999
220,770,3,999
807,771,1,999
30,772,5,999
610,773,1,999
682,774,3,999
553,775,1,999
485,776,1,999
594,777,2,999
179,778,3,999
308,779,4,999
273,780,1,999
381,781,3,999
918,782,3,999
150,783,1,999
909,784,3,999
338,785,2,999
445,786,3,999
780,787,2,999
198,788,2,999
260,789,1,999
189,790,1,999
281,791,1,999
153,792,5,999
385,793,1,999
18,794,3,999
628,795,2,999
633,796,3,999
271,797,5,999
906,798,3,999
353,799,1,999
51,800,4,999
263,801,2,999
295,802,1,999
373,803,1,999
452,804,5,999
219,805,5,999
897,806,4,999
935,807,1,999
529,808,1,999
404,809,1,999
209,810,3,999
613,811,1,999
274,812,1,999
468,813,5,999
256,814,2,999
797,815,3,999
21,816,5,999
922,817,2,999
671,818,4,999
919,819,2,999
670,820,4,999
655,821,1,999
288,822,3,999
856,823,2,999
364,824,1,999
369,825,5,999
699,826,5,999
683,827,5,999
203,828,1,999
618,829,1,999
466,830,4,999
425,831,5,999
315,832,4,999
346,833,3,999
699,834,3,999
450,835,1,999
645,836,4,999
847,837,5,999
757,838,2,999
626,839,4,999
197,840,2,999
430,841,1,999
233,842,1,999
186,843,1,999
78,844,1,999
783,845,3,999
767,846,3,999
500,847,5,999
467,848,2,999
894,849,1,999
675,850,1,999
325,851,4,999
230,852,5,999
261,853,3,999
290,854,3,999
564,855,2,999
528,856,5,999
566,857,2,999
664,858,5,999
215,859,1,999
599,860,2,999
651,861,3,999
563,862,5,999
573,863,5,999
780,864,1,999
143,865,1,999
787,866,2,999
97,867,4,999
450,868,4,999
178,869,2,999
125,870,4,999
183,871,5,999
87,872,1,999
29,873,4,999
789,874,1,999
189,875,1,999
637,876,4,999
252,877,4,999
419,878,4,999
412,879,5,999
677,880,3,999
597,881,5,999
145,882,5,999
128,883,2,999
691,884,2,999
592,885,2,999
728,886,1,999
521,887,4,999
572,888,5,999
933,889,4,999
919,890,5,999
941,891,3,999
62,892,1,999
359,893,4,999
364,894,3,999
893,895,3,999
140,896,5,999
82,897,1,999
532,898,5,999
564,899,2,999
693,900,2,999
2,901,4,999
445,902,1,999
128,903,1,999
228,904,3,999
726,905,2,999
506,906,4,999
156,907,5,999
293,908,1,999
146,909,2,999
940,910,3,999
204,911,4,999
235,912,1,999
472,913,5,999
527,914,4,999
803,915,1,999
666,916,5,999
770,917,3,999
371,918,5,999
445,919,1,999
344,920,1,999
569,921,3,999
650,922,2,999
124,923,2,999
857,924,2,999
26,925,1,999
86,926,1,999
931,927,3,999
680,928,5,999
257,929,2,999
396,930,5,999
31,931,1,999
107,932,5,999
78,933,1,999
656,934,5,999
588,935,5,999
555,936,4,999
759,937,5,999
6,938,5,999
616,939,1,999
764,940,5,999
790,941,2,999
453,942,2,999
174,943,2,999
78,944,1,999
674,945,5,999
764,946,2,999
804,947,1,999
593,948,1,999
782,949,3,999
372,950,2,999
679,951,4,999
517,952,5,999
375,953,3,999
685,954,1,999
798,955,4,999
707,956,2,999
23,957,1,999
718,958,1,999
188,959,1,999
364,960,1,999
876,961,2,999
879,962,2,999
390,963,1,999
529,964,1,999
574,965,3,999
818,966,5,999
205,967,5,999
360,968,3,999
763,969,2,999
339,970,1,999
96,971,1,999
402,972,1,999
632,973,2,999
551,974,4,999
553,975,1,999
166,976,5,999
607,977,4,999
525,978,5,999
600,979,1,999
279,980,5,999
686,981,3,999
423,982,5,999
766,983,1,999
897,984,5,999
593,985,5,999
302,986,3,999
552,987,5,999
132,988,2,999
372,989,5,999
171,990,1,999
327,991,1,999
736,992,2,999
216,993,3,999
590,994,5,999
66,995,2,999
88,996,4,999
357,997,1,999
608,998,3,999
416,999,1,999
306,1000,3,999
90,1001,5,999
278,1002,3,999
446,1003,5,999
917,1004,5,999
147,1005,2,999
320,1006,5,999
108,1007,5,999
109,1008,1,999
690,1009,1,999
648,1010,1,999
662,1011,1,999
564,1012,2,999
908,1013,2,999
896,1014,3,999
672,1015,5,999
368,1016,1,999
765,1017,3,999
526,1018,5,999
687,1019,5,999
64,1020,2,999
850,1021,3,999
82,1022,1,999
199,1023,4,999
443,1024,2,999
391,1025,5,999
239,1026,5,999
310,1027,3,999
391,1028,5,999
219,1029,1,999
492,1030,2,999
667,1031,5,999
59,1032,2,999
391,1033,2,999
2,1034,4,999
848,1035,4,999
831,1036,2,999
453,1037,4,999
685,1038,1,999
372,1039,2,999
73,1040,5,999
838,1041,5,999
523,1042,1,999
659,1043,2,999
700,1044,5,999
756,1045,1,999
170,1046,4,999
622,1047,3,999
614,1048,5,999
345,1049,1,999
654,1050,4,999
473,1051,1,999
378,1052,3,999
248,1053,2,999
578,1054,4,999
433,1055,2,999
97,1056,4,999
271,1057,5,999
428,1058,1,999
118,1059,4,999
913,1060,1,999
895,1061,4,999
297,1062,1,999
156,1063,5,999
836,1064,1,999
86,1065,1,999
326,1066,4,999
579,1067,5,999
549,1068,1,999
540,1069,5,999
420,1070,3,999
905,1071,2,999
201,1072,3,999
616,1073,4,999
735,1074,1,999
669,1075,1,999
578,1076,2,999
328,1077,5,999
372,1078,5,999
730,1079,3,999
407,1080,3,999
564,1081,1,999
405,1082,4,999
480,1083,1,999
930,1084,3,999
271,1085,2,999
432,1086,4,999
823,1087,5,999
903,1088,5,999
601,1089,5,999
870,1090,1,999
433,1091,1,999
673,1092,5,999
754,1093,2,999
217,1094,3,999
530,1095,5,999
715,1096,5,999
756,1097,1,999
927,1098,2,999
669,1099,4,999
859,1100,5,999
733,1101,5,999
547,1102,4,999
577,1103,5,999
352,1104,3,999
440,1105,4,999
511,1106,2,999
928,1107,4,999
607,1108,1,999
417,1109,1,999
621,1110,1,999
606,1111,3,999
820,1112,3,999
740,1113,2,999
788,1114,1,999
777,1115,5,999
395,1116,1,999
249,1117,5,999
549,1118,5,999
726,1119,1,999
348,1120,5,999
169,1121,5,999
195,1122,3,999
625,1123,3,999
469,1124,4,999
593,1125,5,999
855,1126,2,999
139,1127,3,999
185,1128,2,999
875,1129,5,999
345,1130,1,999
358,1131,1,999
661,1132,3,999
414,1133,5,999
587,1134,2,999
158,1135,3,999
697,1136,4,999
786,1137,1,999
700,1138,5,999
881,1139,3,999
668,1140,1,999
388,1141,5,999
696,1142,2,999
12,1143,1,999
306,1144,1,999
718,1145,1,999
578,1146,4,999
739,1147,3,999
849,1148,2,999
37,1149,1,999
275,1150,5,999
161,1151,1,999
307,1152,3,999
796,1153,2,999
205,1154,1,999
699,1155,2,999
416,1156,1,999
153,1157,1,999
374,1158,3,999
782,1159,3,999
546,1160,5,999
365,1161,4,999
909,1162,3,999
124,1163,2,999
623,1164,1,999
555,1165,5,999
140,1166,1,999
346,1167,2,999
472,1168,1,999
277,1169,1,999
573,1170,5,999
792,1171,1,999
723,1172,5,999
268,1173,2,999
144,1174,3,999
370,1175,3,999
140,1176,4,999
15,1177,2,999
523,1178,3,999
179,1179,4,999
118,1180,1,999
719,1181,4,999
309,1182,5,999
271,1183,5,999
664,1184,1,999
148,1185,1,999
559,1186,2,999
664,1187,5,999
247,1188,3,999
316,1189,5,999
752,1190,1,999
289,1191,2,999
244,1192,1,999
50,1193,1,999
316,1194,5,999
16,1195,2,999
513,1196,2,999
594,1197,2,999
484,1198,5,999
708,1199,4,999
686,1200,1,999
378,1201,3,999
594,1202,3,999
237,1203,1,999
211,1204,4,999
847,1205,1,999
659,1206,4,999
236,1207,2,999
154,1208,5,999
818,1209,5,999
345,1210,2,999
229,1211,1,999
277,1212,2,999
216,1213,4,999
635,1214,1,999
238,1215,2,999
434,1216,1,999
873,1217,3,999
495,1218,5,999
327,1219,3,999
806,1220,5,999
617,1221,5,999
465,1222,4,999
731,1223,2,999
56,1224,1,999
423,1225,5,999
854,1226,1,999
560,1227,1,999
311,1228,5,999
63,1229,5,999
410,1230,1,999
187,1231,3,999
419,1232,2,999
584,1233,3,999
788,1234,2,999
96,1235,1,999
885,1236,1,999
651,1237,5,999
488,1238,1,999
303,1239,3,999
318,1240,4,999
614,1241,5,999
105,1242,5,999
751,1243,5,999
330,1244,4,999
164,1245,4,999
604,1246,2,999
346,1247,2,999
365,1248,5,999
75,1249,5,999
892,1250,5,999
239,1251,1,999
182,1252,3,999
153,1253,3,999
515,1254,1,999
374,1255,4,999
880,1256,2,999
291,1257,2,999
921,1258,1,999
66,1259,5,999
470,1260,1,999
678,1261,2,999
935,1262,1,999
774,1263,3,999
513,1264,3,999
12,1265,2,999
749,1266,3,999
15,1267,4,999
314,1268,2,999
552,1269,1,999
69,1270,1,999
243,1271,5,999
231,1272,3,999
426,1273,1,999
137,1274,1,999
66,1275,5,999
412,1276,1,999
626,1277,4,999
814,1278,1,999
774,1279,5,999
732,1280,5,999
900,1281,4,999
89,1282,1,999
847,1283,3,999
461,1284,4,999
377,1285,2,999
245,1286,4,999
645,1287,5,999
65,1288,1,999
927,1289,1,999
539,1290,2,999
650,1291,4,999
894,1292,5,999
718,1293,5,999
287,1294,5,999
225,1295,1,999
253,1296,1,999
789,1297,5,999
47,1298,4,999
269,1299,2,999
674,1300,5,999
200,1301,1,999
287,1302,5,999
627,1303,4,999
744,1304,4,999
285,1305,2,999
81,1306,1,999
784,1307,2,999
73,1308,3,999
624,1309,1,999
90,1310,1,999
594,1311,2,999
250,1312,1,999
612,1313,1,999
687,1314,3,999
249,1315,3,999
91,1316,5,999
617,1317,5,999
631,1318,2,999
931,1319,4,999
540,1320,3,999
668,1321,5,999
644,1322,5,999
763,1323,1,999
423,1324,5,999
433,1325,3,999
400,1326,2,999
118,1327,1,999
638,1328,1,999
451,1329,1,999
522,1330,1,999
178,1331,2,999
279,1332,1,999
435,1333,4,999
214,1334,4,999
762,1335,2,999
632,1336,1,999
727,1337,3,999
298,1338,3,999
42,1339,3,999
222,1340,4,999
898,1341,1,999
723,1342,1,999
731,1343,1,999
488,1344,1,999
783,1345,1,999
771,1346,5,999
438,1347,2,999
914,1348,3,999
636,1349,5,999
265,1350,2,999
486,1351,1,999
561,1352,1,999
131,1353,4,999
361,1354,4,999
644,1355,5,999
331,1356,1,999
78,1357,1,999
181,1358,4,999
60,1359,4,999
176,1360,1,999
808,1361,2,999
386,1362,3,999
491,1363,3,999
852,1364,3,999
322,1365,2,999
886,1366,3,999
19,1367,2,999
445,1368,3,999
218,1369,5,999
58,1370,4,999
650,1371,1,999
731,1372,5,999
34,1373,3,999
180,1374,5,999
376,1375,4,999
370,1376,5,999
452,1377,5,999
630,1378,5,999
89,1379,1,999
888,1380,4,999
420,1381,5,999
457,1382,5,999
486,1383,5,999
415,1384,4,999
404,1385,1,999
532,1386,5,999
576,1387,2,999
829,1388,3,999
737,1389,4,999
210,1390,2,999
600,1391,1,999
732,1392,5,999
848,1393,2,999
133,1394,2,999
119,1395,1,999
690,1396,1,999
203,1397,2,999
559,1398,5,999
470,1399,3,999
795,1400,5,999
138,1401,4,999
424,1402,2,999
755,1403,5,999
757,1404,5,999
147,1405,5,999
187,1406,5,999
848,1407,4,999
932,1408,5,999
720,1409,3,999
659,1410,5,999
379,1411,5,999
695,1412,3,999
257,1413,5,999
415,1414,1,999
126,1415,4,999
151,1416,3,999
768,1417,3,999
673,1418,2,999
310,1419,4,999
213,1420,4,999
423,1421,5,999
612,1422,3,999
271,1423,3,999
786,1424,3,999
483,1425,2,999
5,1426,1,999
55,1427,5,999
824,1428,4,999
621,1429,5,999
660,1430,1,999
339,1431,1,999
875,1432,5,999
52,1433,5,999
845,1434,3,999
653,1435,1,999
399,1436,4,999
732,1437,4,999
659,1438,5,999
581,1439,4,999
40,1440,4,999
227,1441,1,999
183,1442,1,999
3,1443,4,999
911,1444,3,999
249,1445,3,999
214,1446,1,999
91,1447,5,999
714,1448,3,999
778,1449,4,999
756,1450,2,999
184,1451,1,999
329,1452,4,999
153,1453,3,999
455,1454,5,999
772,1455,4,999
900,1456,2,999
511,1457,5,999
231,1458,3,999
202,1459,3,999
761,1460,1,999
28,1461,5,999
622,1462,1,999
607,1463,1,999
245,1464,3,999
598,1465,5,999
297,1466,2,999
823,1467,4,999
318,1468,4,999
773,1469,5,999
545,1470,1,999
688,1471,5,999
177,1472,1,999
798,1473,4,999
403,1474,4,999
383,1475,1,999
558,1476,1,999
942,1477,3,999
387,1478,3,999
184,1479,5,999
624,1480,5,999
844,1481,2,999
251,1482,3,999
912,1483,5,999
110,1484,3,999
293,1485,1,999
742,1486,4,999
467,1487,3,999
182,1488,3,999
868,1489,1,999
873,1490,3,999
666,1491,3,999
890,1492,1,999
828,1493,5,999
89,1494,1,999
274,1495,5,999
868,1496,3,999
638,1497,2,999
59,1498,1,999
140,1499,1,999
220,1500,5,999
831,1501,4,999
534,1502,5,999
657,1503,4,999
683,1504,1,999
65,1505,3,999
344,1506,1,999
845,1507,2,999
163,1508,5,999
763,1509,1,999
663,1510,2,999
713,1511,1,999
623,1512,1,999
623,1513,1,999
589,1514,4,999
494,1515,1,999
439,1516,3,999
793,1517,4,999
857,1518,1,999
355,1519,2,999
43,1520,5,999
162,1521,4,999
761,1522,1,999
772,1523,4,999
255,1524,1,999
97,1525,3,999
902,1526,5,999
752,1527,1,999
124,1528,1,999
931,1529,1,999
594,1530,1,999
886,1531,3,999
380,1532,3,999
575,1533,1,999
294,1534,1,999
673,1535,5,999
408,1536,1,999
942,1537,2,999
434,1538,3,999
306,1539,3,999
1,1540,2,999
322,1541,2,999
767,1542,3,999
75,1543,2,999
254,1544,4,999
1,1545,1,999
743,1546,2,999
406,1547,4,999
372,1548,2,999
97,1549,4,999
37,1550,1,999
290,1551,3,999
701,1552,4,999
389,1553,3,999
242,1554,5,999
543,1555,5,999
155,1556,1,999
319,1557,4,999
101,1558,3,999
937,1559,2,999
809,1560,1,999
708,1561,4,999
807,1562,4,999
831,1563,1,999
377,1564,1,999
837,1565,1,999
885,1566,3,999
390,1567,1,999
875,1568,5,999
193,1569,1,999
839,1570,5,999
467,1571,2,999
898,1572,1,999
692,1573,2,999
891,1574,5,999
933,1575,1,999
695,1576,3,999
328,1577,4,999
526,1578,3,999
679,1579,2,999
636,1580,5,999
626,1581,4,999
760,1582,2,999
837,1583,1,999
454,1584,5,999
919,1585,1,999
826,1586,1,999
867,1587,1,999
260,1588,4,999
304,1589,5,999
540,1590,3,999
228,1591,4,999
94,1592,5,999
1,1593,5,999
656,1594,5,999
49,1595,4,999
520,1596,2,999
131,1597,2,999
470,1598,1,999
80,1599,5,999
821,1600,1,999
284,1601,2,999
518,1602,4,999
448,1603,4,999
773,1604,1,999
901,1605,2,999
63,1606,3,999
845,1607,3,999
632,1608,1,999
467,1609,1,999
397,1610,4,999
474,1611,2,999
722,1612,5,999
859,1613,3,999
52,1614,5,999
423,1615,2,999
512,1616,5,999
350,1617,5,999
822,1618,2,999
320,1619,5,999
390,1620,1,999
912,1621,5,999
531,1622,1,999
66,1623,5,999
29,1624,3,999
754,1625,5,999
720,1626,1,999
147,1627,4,999
44,1628,5,999
889,1629,4,999
56,1630,2,999
728,1631,4,999
921,1632,1,999
236,1633,3,999
406,1634,1,999
402,1635,2,999
704,1636,4,999
257,1637,2,999
790,1638,3,999
143,1639,1,999
376,1640,2,999
548,1641,2,999
810,1642,5,999
851,1643,4,999
312,1644,5,999
438,1645,5,999
841,1646,1,999
24,1647,1,999
710,1648,4,999
555,1649,5,999
150,1650,1,999
780,1651,5,999
431,1652,4,999
743,1653,3,999
804,1654,3,999
354,1655,2,999
858,1656,3,999
228,1657,4,999
47,1658,4,999
390,1659,5,999
208,1660,2,999
372,1661,2,999
366,1662,5,999
